disaron:nom,disaron:nom_old,has_html_principal,has_html_secondaire,uid,html_principal,html_secondaire
,VOLAILLES_ABATT,true,false,dc94414c-f859-4948-bfb8-d51db6410a4e,"<p><span><strong>Les donn&eacute;es des abattages de poulets de chair et dindes en poids ont &eacute;t&eacute; r&eacute;vis&eacute;es le 1/06/25 pour les ann&eacute;es 2022 &agrave; 2025, suite &agrave; des corrections apport&eacute;es par certains abattoirs de volailles.</strong></span><br /><span><strong>Les donn&eacute;es de production et de consommation de viande ont &eacute;galement &eacute;t&eacute; r&eacute;vis&eacute;es en cons&eacute;quence.</strong></span></p>",
,STOCKSPOMMEPOIRE,true,false,df84e5fc-f69e-425a-bf5f-b86a6cc9e699,"<p><strong>Avertissement : chaque mois, les donn&eacute;es sont amen&eacute;es &agrave; &eacute;voluer, car certains enqu&ecirc;t&eacute;s peuvent ne pas r&eacute;pondre un mois, on estime alors la donn&eacute;e, et le mois suivant r&eacute;pondre pour deux mois. La donn&eacute;e estim&eacute;e est alors remplac&eacute;e par la donn&eacute;e d&eacute;clar&eacute;e.</strong></p>",
,Pri2602,false,true,f8d7dd03-cf82-4340-9b76-30e4157ed54b,,"<p><span id=""mainform:chapeau2"" class=""no-resizable policeBodyBloc padding-left"" title=""chapeau2"">&rarr; </span>Pour en savoir plus :</p>
<p><a title=""Combien gagne un agriculteur ?"" href=""https://blog.insee.fr/combien-gagne-un-agriculteur/"" target=""_blank"" rel=""noopener"">Combien gagne un agriculteur ?</a> Blog de l'Insee</p>"
,IraAbo2646,true,false,6e5d6d57-5cbf-4809-aa25-02566d47c7ba,"<p>&nbsp;</p>
<h3 style=""text-align: left"">&nbsp; En mars 2026, les abattages d&rsquo;agneaux enregistrent une forte hausse, cons&eacute;quence de l&rsquo;avanc&eacute;e des f&ecirc;tes de P&acirc;ques dans le calendrier par rapport &agrave; 2025. Le cours moyen de l&rsquo;agneau demeure &eacute;lev&eacute;, l&eacute;g&egrave;rement sup&eacute;rieur &agrave; celui de mars 2025.<br />&nbsp; <br />En f&eacute;vrier 2026, le prix des intrants recule sur un an. Les exportations d&rsquo;ovins vivants progressent nettement, tandis que les importations diminuent fortement. La consommation de viande ovine augmente, parall&egrave;lement &agrave; une nette croissance des&eacute;changes ext&eacute;rieurs.</h3>
<p>&nbsp;</p>
<div class=""container-fluid w-100"">
<div class=""row"">
<div class=""col-md-4"" style=""margin: 10px 0""><button class=""btn btn-primary w-100"" type=""button""><a class=""text-white"" style=""text-decoration: none"" title=""Lire la publication web, similaire au pdf, avec des animations graphiques en plus "" role=""button"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2646/2026_43-InfosrapOvins.html"" target=""_blank"" rel=""noopener""><strong>Lire la publication</strong></a></button></div>
<div class=""col-md-4"" style=""margin: 10px 0""><button class=""btn btn-danger w-100"" type=""button""><a class=""text-white"" style=""text-decoration: none"" title=""Télécharger le pdf"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2646/2026_46-InforapOvins.pdf"" target=""_blank"" rel=""noopener""><strong>T&eacute;l&eacute;charger le pdf</strong></a></button></div>
<div class=""col-md-4"" style=""margin: 10px 0""><button class=""btn btn-success w-100"" style=""background-color: #217346"" type=""button""><a class=""text-white"" style=""text-decoration: none"" title=""Télécharger les données"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2646/2026-46_DonneesOvins.xlsx"" target=""_blank"" rel=""noopener""><strong>T&eacute;l&eacute;charger les donn&eacute;es</strong></a></button></div>
</div>
</div>",
,COMEXIAA,true,false,8ec59042-e8db-429c-b20a-32f468048074,"<h2><span style=""color: #007f82"">Avertissement</span></h2>
<p>&nbsp;</p>
<p><span>A compter du 1er f&eacute;vrier 2020, le Royaume-Uni ne fait plus partie de l&rsquo;Union europ&eacute;enne et du territoire statistique europ&eacute;en ; les donn&eacute;es mentionn&eacute;es UE sont donc relatives &agrave; l&rsquo;UE27 et celles des pays-tiers incluent le Royaume-Uni. Pour faciliter les comparaisons pluriannuelles, le p&eacute;rim&egrave;tre de l'UE qui pr&eacute;vaut apr&egrave;s le Brexit a &eacute;t&eacute; r&eacute;tropol&eacute; sur les ann&eacute;es ant&eacute;rieures. </span></p>",
,Chd2605,true,false,83453c33-f8dd-4d46-8218-35b28b86f925,"<p><br /><span id=""mainform:htmlPrinc"" class=""no-resizable""><strong><span><span id=""mainform:htmlPrinc"" class=""no-resizable"" title=""htmlPrinc"">Des fichiers de s&eacute;ries longues de la SAA depuis 2010 incluant les donn&eacute;es r&eacute;gionales et d&eacute;partementales sont disponibles<span> <a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/"" target=""_blank"" rel=""noopener"">ICI</a></span>. Ces fichiers de s&eacute;ries longues font l'objet de mises &agrave; jour r&eacute;guli&egrave;res, y compris en dehors des publications des Chiffres &amp; Donn&eacute;es. </span></span></strong></span></p>",
,COMEXLEG,true,false,eae1b484-6652-4bdd-885f-4c3b3cccbac2,"<h2><span style=""color: #007f82"">Avertissement</span></h2>
<p>&nbsp;</p>
<p><span>A compter du 1er f&eacute;vrier 2020, le Royaume-Uni ne fait plus partie de l&rsquo;Union europ&eacute;enne et du territoire statistique europ&eacute;en ; les donn&eacute;es mentionn&eacute;es UE sont donc relatives &agrave; l&rsquo;UE27 et celles des pays-tiers incluent le Royaume-Uni. Pour faciliter les comparaisons pluriannuelles, le p&eacute;rim&egrave;tre de l'UE qui pr&eacute;vaut apr&egrave;s le Brexit a &eacute;t&eacute; r&eacute;tropol&eacute; sur les ann&eacute;es ant&eacute;rieures. </span></p>",
Chd2604,Chd2604,true,true,d4a95b0d-7ac4-4181-91a2-fb1dfab59352,"<h3><span style=""color: #007f82""><br />Avertisssement</span></h3>
<p>Cette version annule et remplace la version publi&eacute;e du 9 f&eacute;vrier 2026 et celle republi&eacute;e du 13 f&eacute;vrier 2026 sur le site Agreste, pour corriger des erreurs d&eacute;tect&eacute;es dans le chapitre &laquo; Synth&egrave;se &raquo; de la pr&eacute;sente publication et dans le fichier de donn&eacute;es associ&eacute;es, conform&eacute;ment au code de bonnes pratiques de la statistique publique.<br />Notamment, dans le fichier de donn&eacute;es associ&eacute;es, lesdites erreurs ont &eacute;t&eacute; corrig&eacute;es dans les tableaux suivants :</p>
<ul>
<li>Ventes finales des produits de l&rsquo;aquaculture ;</li>
<li>&Eacute;volution 2024/2023 des ventes finales de produits issus de l&rsquo;aquaculture en valeur ;</li>
<li>&Eacute;volution 2024/2023 des ventes finales de produits issus de l&rsquo;aquaculture en volume ;</li>
<li>Ventes en pisciculture en 2024 par esp&egrave;ce, pour la consommation humaine, &agrave; l&rsquo;export, pour le repeuplement en milieu naturel et en parcours de p&ecirc;che, hors &eacute;closerie/nurserie.</li>
<li>Emploi en aquaculture en 2024 (version r&eacute;vis&eacute;e &ndash; mai 2026) ;</li>
<li>Emploi en conchyliculture par r&eacute;gion conchylicole en 2024 (version r&eacute;vis&eacute;e &ndash; mai 2026) ;</li>
<li>Emploi en pisciculture par r&eacute;gion en 2024 (version r&eacute;vis&eacute;e &ndash; mai 2026) ;</li>
<li>Emploi en culture d&rsquo;algues et cyanobact&eacute;ries par r&eacute;gion en 2024 (version r&eacute;vis&eacute;e &ndash; mai 2026).</li>
</ul>
<p>******************</p>
<p>En 2024, l&rsquo;<strong>aquaculture fran&ccedil;aise</strong> compte 143 entreprises, dont 2 615 (soit 83 %) r&eacute;alisent des ventes directes &agrave; la consommation. Ces entreprises ont commercialis&eacute; 178 879 tonnes de produits, soit une baisse de 8 % par rapport &agrave; 2023, pour un chiffre d&rsquo;affaires de 870,1 millions d&rsquo;euros, en recul marqu&eacute; de 10,7 %. Cette diminution s&rsquo;explique principalement par les perturbations du march&eacute; ostr&eacute;icole : plusieurs bassins de production, dont celui d&rsquo;Arcachon, ont &eacute;t&eacute; ferm&eacute;s administrativement fin d&eacute;cembre, la lev&eacute;e de ces restrictions n&rsquo;intervenant qu&rsquo;&agrave; la mi-janvier 2024. Elle refl&egrave;te &eacute;galement une baisse de la demande, li&eacute;e aux inqui&eacute;tudes sanitaires et &agrave; un contexte &eacute;conomique morose.</p>
<p>Premier secteur de l&rsquo;aquaculture fran&ccedil;aise avec 75 % des volumes et 65 % de la valeur, la <strong>conchyliculture</strong> enregistre une nette baisse en 2024. La production d&rsquo;hu&icirc;tres recule de 10 %, s&rsquo;&eacute;tablissant &agrave; 81 383 tonnes, tandis que leur valeur chute de 21 %, &agrave; 407,6 millions d&rsquo;euros, ce qui porte leur prix moyen &agrave; 5,01 &euro;/kg. De m&ecirc;me, la production de moules diminue de 11 %, &agrave; 48 775 tonnes, pour un prix moyen stable de 2,48 &euro;/kg.</p>
<p>La <strong>pisciculture</strong> affiche une progression notable, port&eacute;e par le dynamisme de ses segments phares. Les salmonid&eacute;s (chair), qui constituent le moteur du secteur, voient leur volume augmenter de 13 % pour atteindre 33 255 tonnes, tandis que leur valeur bondit de 17,7 % pour s&rsquo;&eacute;tablir &agrave; 177,87 millions d&rsquo;euros. Cette tendance haussi&egrave;re est &eacute;galement port&eacute;e par la <strong>pisciculture marine</strong>, qui progresse de 12 % en volume (6 619 tonnes) et de 2,6 % en valeur (60,45 millions d&rsquo;euros). &Agrave; l&rsquo;inverse, les<strong> poissons d&rsquo;&eacute;tangs</strong> subissent un recul de 10 % tant en volume (2 949 tonnes) qu&rsquo;en valeur (14,83 millions d&rsquo;euros). Enfin, le secteur du caviar pr&eacute;sente un bilan plus contrast&eacute; avec une baisse de 9 % de ses volumes (41 tonnes) et un l&eacute;ger repli de sa valeur de 3,1 % (28,94 millions d&rsquo;euros).</p>
<p>Dans cette m&ecirc;me dynamique de croissance, la <strong>culture d&rsquo;algues et de cyanobact&eacute;ries</strong> conna&icirc;t une forte croissance, avec une hausse de 59 % en volume et de 20,3 % en valeur, pour un total de 722 tonnes et 10,89 millions d&rsquo;euros. Cette progression s&rsquo;explique principalement par l&rsquo;essor de la production de spiruline, qui atteint 431 tonnes pour une valeur de 9,2 millions d&rsquo;euros, port&eacute;e par une demande croissante en superaliments et en produits naturels.</p>
<p>Enfin, l&rsquo;aquaculture fran&ccedil;aise emploie 10 061 salari&eacute;s permanents et 8 226 occasionnels, soit l&rsquo;&eacute;quivalent de 10 633 emplois &agrave; temps plein (ETP). La conchyliculture concentre la majorit&eacute; de ces emplois, avec 8 210 ETP. Les entreprises du secteur aquacole restent majoritairement de petite taille, avec une moyenne de 3,38 ETP par structure.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>","<div id=""mainform:j_idt285"" class=""col-md-12 fillAvailableSpace disar-no-padding-side"">
<div id=""mainform:j_idt286"" class=""form-vertical "">
<div id=""mainform:j_idt287"" class=""form-group"" data-o-role=""form-group"">
<div style=""padding-left: 14px !important"">
<p>&nbsp;</p>
<p><span><span>Les questionnaires de l'<strong>enqu&ecirc;te Aquaculture 2024</strong> (au format specimen) :</span><br /></span></p>
<ul>
<li><span><a title=""Questionnaire Conchyliculture 2024"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/methode/S-Enquete%20aquaculture%202024/MAA_Enquete_Conchyliculture_2024_T0_filigrane.pdf"" target=""_blank"" rel=""noopener"">Conchyliculture</a></span></li>
<li><span><a title=""Questionnaire Culture d'algues et de cyanobactéries 2024"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/methode/S-Enquete%20aquaculture%202024/MAA_Enquete_Culture_Algues-cyanobacteries_2024_T0_filigrane.pdf"" target=""_blank"" rel=""noopener"">Culture d'algues et de cyanobact&eacute;ries</a></span></li>
<li><span><a title=""Questionnaire Pisciculture en étangs 2024"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/methode/S-Enquete%20aquaculture%202024/MAA_Enquete_Pisciculture_etangs_2024_T0_filigrane.pdf"" target=""_blank"" rel=""noopener"">Pisciculture en &eacute;tangs</a></span></li>
<li><span><a title=""Questionnaire Pisciculture marine 2024"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/methode/S-Enquete%20aquaculture%202024/MAA_Enquete_Pisciculture_marine_2024_T0_filigrane.pdf"" target=""_blank"" rel=""noopener"">Pisciculture marine</a></span></li>
<li><a title=""Questionnaire Salmoniculture et élevage d'esturgeons 2024"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/methode/S-Enquete%20aquaculture%202024/MAA_Enquete_Salmoniculture_Elevage_esturgeons_2024_T0_filigrane.pdf"" target=""_blank"" rel=""noopener""><span><span>Salmoniculture et &eacute;levage d'esturgeons</span></span></a></li>
</ul>
</div>
</div>
</div>
</div>"
Chd2405,Chd2405,true,true,cb117153-2e49-49ab-9abc-d2a15f8450d1,"<p><span style=""color: #007f82""><strong><br />Synth&egrave;se</strong></span></p>
<p>En 2022, les industries agroalimentaires (IAA) situ&eacute;es en France commercialisent 155 milliards d&rsquo;euros de produits alimentaires et de boissons. C&rsquo;est 18 milliards de plus qu&rsquo;en 2021 (+ 13,0 %), ann&eacute;e pendant laquelle les ventes s&rsquo;&eacute;taient fortement redress&eacute;es apr&egrave;s la crise sanitaire (+ 8,7 %).<br /><br />En 2022, dans un contexte de forte hausse des prix &agrave; la production, la production commercialis&eacute;e des industries alimentaires acc&eacute;l&egrave;re nettement en valeur : + 14,6 % sur un an apr&egrave;s + 6,7 % en 2021. Les principales productions sont tr&egrave;s dynamiques : les viandes et produits &agrave; base de viande (+ 11,0 % &agrave; 30,1 milliards d&rsquo;euros), les produits laitiers (+ 10,9 % &agrave; 25 milliards d&rsquo;euros), et les autres produits alimentaires (+ 15,4 % &agrave; 21,3 milliards d&rsquo;euros) port&eacute;s par l&rsquo;envol&eacute;e du sucre. Les huiles et graisses animales et v&eacute;g&eacute;tales flambent (+ 46,6 %). La hausse des ventes des aliments pour animaux s&rsquo;accentue &eacute;galement (+ 17,5 % apr&egrave;s + 14,0 % en 2021).<br /><br />La progression de la production commercialis&eacute;e de boissons s&rsquo;att&eacute;nue un peu (+ 7 %) apr&egrave;s la vive reprise de 2021 (+ 16,4 % en 2021). Sa valeur atteint malgr&eacute; tout un niveau record avec 31,6 milliards d&rsquo;euros, dont 20 % proviennent du champagne.<br /><br />Dans l&rsquo;Union europ&eacute;enne, les ventes des IAA d&eacute;passent 1 000 milliards d&rsquo;euros en 2022, en hausse de 17,0 % sur un an. La contribution de la France &agrave; ces ventes reste stable (15,0 % du total).</p>
<table style=""border-collapse: collapse; width: 99.4075%; height: 98px"" border=""1"">
<tbody>
<tr>
<td style=""width: 100%"">
<p>&nbsp;<span style=""color: #df6d14""><strong>Industries agroalimentaires -&nbsp; Productions commercialis&eacute;es en 2022</strong></span></p>
</td>
</tr>
</tbody>
</table>
<p><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/c2af13ca-e581-4b86-8b23-ac6c76b83901/files:files/9/file/Infographie-EAPC.jpg"" /><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/c2af13ca-e581-4b86-8b23-ac6c76b83901/files:files/7/file/InfographieEAPC2.jpg"" /></p>
<p>&nbsp;</p>
<p>&nbsp;</p>","<p><span><br /><a href=""https://agreste.agriculture.gouv.fr/agreste-web/download/methode/S-EAPC-2022/EAPC_2022_questionnaire_20230119.pdf""><strong><span>Questionnaire d'enqu&ecirc;te Productions commercialis&eacute;es des industries agroalimentaires (EAPC) 2022</span></strong></a></span></p>"
,Vid2403,false,true,bea84634-7f24-406d-ac57-485481a6f590,,"<p><a title=""Accéder à la vidéo Signes de qualité et d'origine"" href=""https://youtu.be/Qn2miX2AbYY"" target=""_blank"" rel=""noopener""><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/28e10537-c9a2-485b-8fc2-46762a1d5814/files:files/1/file/Vignette-video-BIO-Disaron.PNG"" width=""681"" height=""388"" /></a></p>"
Chd2408,Chd2408,true,false,95cb63f7-c2fd-461c-8aed-a4cb079f0844,"<h3><strong><span style=""color: #007f82"">Avertissement</span><br /></strong></h3>
<p><strong><span style=""color: #007f82""><br /></span><span><span><span id=""mainform:htmlPrinc"" class=""no-resizable""><span id=""mainform:htmlPrinc"" class=""no-resizable"" title=""htmlPrinc""><span>Le Chiffres &amp; Donn&eacute;es de la SAA provisoire 2023 a &eacute;t&eacute; publi&eacute; le 25/04/2024. Le 02/05/2024, les fichiers ont fait l'objet de corrections sur les postes suivants :</span>&nbsp;</span></span></span></span><br /></strong></p>
<ul>
<li><span>&nbsp;&nbsp;&nbsp; &OElig;ufs de consommation</span></li>
<li><span>&nbsp;&nbsp;&nbsp; &OElig;ufs &agrave; couver</span></li>
<li><span>&nbsp;&nbsp;&nbsp; Olives (pour la table ou l'huile)</span></li>
</ul>
<p><strong><span><span id=""mainform:htmlPrinc"" class=""no-resizable""><span id=""mainform:htmlPrinc"" class=""no-resizable"" title=""htmlPrinc""><span>Des fichiers de s&eacute;ries longues de la SAA depuis 2010 incluant les donn&eacute;es r&eacute;gionales et d&eacute;partementales sont disponibles <a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/"" target=""_blank"" rel=""noopener"">ici</a>. Ces fichiers de s&eacute;ries longues font l'objet de mises &agrave; jour r&eacute;guli&egrave;res, y compris en dehors des publications des Chiffres &amp; Donn&eacute;es. </span></span></span></span></strong></p>
<p>&nbsp;</p>",
Chd2402,Chd2402,true,true,a9c9ca89-ed69-42c5-816b-ae016ab60777,"<h2><strong><span style=""color: #007f82""><br />Synth&egrave;se</span></strong></h2>
<p>En 2021, les 19 000 entreprises des industries agroalimentaires (IAA*) r&eacute;alisent un chiffre d&rsquo;affaires de 212 milliards d&rsquo;euros. C&rsquo;est 7 % de plus qu&rsquo;en 2020. Cette augmentation est toutefois moins forte que dans l&rsquo;ensemble de l&rsquo;industrie manufacturi&egrave;re (+12 %).<br />Les IAA constituent un secteur important en termes d&rsquo;emplois, avec 460 000 salari&eacute;s, dont plus de 160 000 dans les 24 grandes entreprises (cf d&eacute;finitions). Le secteur est en effet tr&egrave;s concentr&eacute;, ces grandes entreprises r&eacute;alisant 44 % du chiffre d&rsquo;affaires et 40 % de la valeur ajout&eacute;e.</p>
<p>Par rapport &agrave; 2020, la valeur ajout&eacute;e d&eacute;gag&eacute;e par les IAA augmente de 6 %. Cette hausse s&rsquo;explique par la forte variation des prix en 2021, combin&eacute;e au niveau &eacute;lev&eacute; des stocks mesur&eacute; fin 2020. Parmi les IAA, la fabrication de boissons g&eacute;n&egrave;re 22 % de la valeur ajout&eacute;e globale, suivie de la fabrication d&rsquo;&laquo; autres produits alimentaires &raquo; tels que le sucre, le chocolat, le caf&eacute;, les aliments di&eacute;t&eacute;tiques, les plats pr&eacute;par&eacute;s. . . (18 %), les produits laitiers (17 %), et la transformation de viande (16 %).</p>
<p>Un quart du chiffre d&rsquo;affaires des IAA provient des ventes r&eacute;alis&eacute;es &agrave; l&rsquo;&eacute;tranger, mais le taux d&rsquo;exportation varie beaucoup d&rsquo;une activit&eacute; &agrave; l&rsquo;autre : de 11 % pour la transformation de viande ou poisson, &agrave; 47 % pour les denr&eacute;es peu p&eacute;rissables comme les huiles et graisses. En moyenne, le chiffre d&rsquo;affaires &agrave; l&rsquo;export augmente de 15 % sur un an, contre 13 % pour l&rsquo;ensemble de l&rsquo;industrie manufacturi&egrave;re.<br />Le taux de marge est plus &eacute;lev&eacute; dans les IAA que dans l&rsquo;ensemble de l&rsquo;industrie manufacturi&egrave;re : 35 % contre 28 %. Cet &eacute;cart refl&egrave;te un moindre recours &agrave; la masse salariale dans la cr&eacute;ation de valeur. Le taux d&rsquo;investissement est &eacute;galement plus important dans les IAA que dans l&rsquo;ensemble de l&rsquo;industrie manufacturi&egrave;re.</p>
<p><br />*Les IAA comprennent la fabrication de produits alimentaires et de boissons, mais excluent les nombreuses entreprises de l&rsquo;artisanat commercial (fabrication de produits de boulangerie, p&acirc;tisserie et charcuterie). Ces 38 000 entreprises artisanales repr&eacute;sentent 16 milliards d&rsquo;euros de chiffre d&rsquo;affaires.</p>","<p><br />Les liens directs vers les questionnaires concern&eacute;s :<br /><br /><a class=""moz-txt-link-freetext"" href=""https://www.insee.fr/fr/metadonnees/source/fichier/Industries_agro_alimentaires_2021.pdf"">https://www.insee.fr/fr/metadonnees/source/fichier/Industries_agro_alimentaires_2021.pdf</a><br /><a class=""moz-txt-link-freetext"" href=""https://www.insee.fr/fr/metadonnees/source/fichier/Commerce_de_gros_2021.pdf"">https://www.insee.fr/fr/metadonnees/source/fichier/Commerce_de_gros_2021.pdf</a><br /><a class=""moz-txt-link-freetext"" href=""https://www.insee.fr/fr/metadonnees/source/fichier/Notice_explicative_ESA_IAA_2022_VDef.pdf"">https://www.insee.fr/fr/metadonnees/source/fichier/Notice_explicative_ESA_IAA_2022_VDef.pdf</a></p>"
,SAANR_FECULERIE_2,true,false,5fcecb16-8d3b-4f91-ac33-52e4917e3a3a,"<p>&nbsp;</p>
<p><u><strong>Avertissement</strong></u> : les s&eacute;ries 2000-2020 de la Statistique agricole annuelle (SAA) diffus&eacute;es dans les tableaux interactifs sont les s&eacute;ries avant mise en coh&eacute;rence avec le recensement agricole (RA) 2020 et r&eacute;tropolation. Les s&eacute;ries mises en coh&eacute;rence avec le RA et r&eacute;tropol&eacute;es &agrave; partir de 2010 sont &agrave; privil&eacute;gier.</p>
<p>Cliquer sur le lien pour retrouver les s&eacute;ries longues &agrave; partir de 2010 : <a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/"">https://agreste.agriculture.gouv.fr/agreste-web/disaron/SAA-SeriesLongues/detail/</a></p>",
Ana167,Ana167,false,true,30674f28-25af-4e4d-8308-d16c3114a5ee,,"<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Analyse n°165, Terres agricoles et relocalisation alimentaire : des formes nouvelles de propriété et d'accès au foncier, mai 2021"" href=""https://agriculture.gouv.fr/terres-agricoles-et-relocalisation-alimentaire-des-formes-nouvelles-de-propriete-et-dacces-au""> Analyse n&deg;165, Terres agricoles et relocalisation alimentaire : des formes nouvelles de propri&eacute;t&eacute; et d'acc&egrave;s au foncier, mai 2021</a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Analyse n°160, La construction d'un zonage multi-enjeux : une démarche exploratoire, février 2021
"" href=""https://agriculture.gouv.fr/la-construction-dun-zonage-agricole-multi-enjeux-une-demarche-exploratoire-analyse-ndeg160&quot;"" target=""_blank"" rel=""noopener"">Analyse n&deg;160, La construction d'un zonage multi-enjeux : une d&eacute;marche exploratoire, f&eacute;vrier 2021</a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Analyse n°159, Le pastoralisme français à l'horizon 2035, décembre 2020
"" href=""https://agriculture.gouv.fr/le-pastoralisme-francais-lhorizon-2035-analyse-ndeg159"" target=""_blank"" rel=""noopener"">Analyse n&deg;159, Le pastoralisme fran&ccedil;ais &agrave; l'horizon 2035, d&eacute;cembre 2020</a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Analyse"" href=""https://agriculture.gouv.fr/paiements-pour-services-environnementaux-analyse-ndeg151"" target=""_blank"" rel=""noopener"">Analyse n&deg;151, Les paiements pour services environnementaux en agriculture : pourquoi s'y int&eacute;resser et comment les d&eacute;ployer ?, juin 2020</a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Analyse n°121, Mobilisation des filières agricoles en faveur de la transition agro-écologique : état des lieux et perspectives, juin 2018"" href=""http://agriculture.gouv.fr/mobilisation-des-filieres-agricoles-en-faveur-de-la-transition-agro-ecologique-etat-des-lieux-et-0"" target=""_blank"" rel=""noopener"">Analyse n&deg;121, Mobilisation des fili&egrave;res agricoles en faveur de la transition agro-&eacute;cologique : &eacute;tat des lieux et perspectives, juin 2018</a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title="" Document de travail n°6, Augmentation de la part des terres agricoles en location : échec ou réussite de la politique foncière ?, mars 2013"" href=""http://agriculture.gouv.fr/document-de-travail-ndeg6-augmentation-de-la-part-des-terres-agricoles-en-location-echec-ou-reussite"" target=""_blank"" rel=""noopener"">Document de travail n&deg;6, Augmentation de la part des terres agricoles en location : &eacute;chec ou r&eacute;ussite de la politique fonci&egrave;re ?, mars 2013</a></h5>"
Ana161,Ana161,false,true,229e0237-e5e1-4403-a2ef-15992a4bd1dd,,"<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Les normes privées de durabilité, enjeu stratégique pour le commerce international et l’action publique - Analyse n° 98"" href=""https://agriculture.gouv.fr/les-normes-privees-de-durabilite-enjeu-strategique-pour-le-commerce-international-et-laction"" target=""_blank"" rel=""noopener"">Les normes priv&eacute;es de durabilit&eacute;, enjeu strat&eacute;gique pour le commerce international et l&rsquo;action publique - Analyse n&deg; 98 </a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Consommations et pratiques alimentaires durables : analyse de données nationales issues d’enquêtes d’opinion - Analyse n°69"" href=""https://agriculture.gouv.fr/consommations-et-pratiques-alimentaires-durables-analyse-de-donnees-nationales-issues-denquetes"" target=""_blank"" rel=""noopener"">Consommations et pratiques alimentaires durables : analyse de donn&eacute;es nationales issues d&rsquo;enqu&ecirc;tes d&rsquo;opinion - Analyse n&deg;69</a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Paiements pour services environnementaux - Analyse n°151"" href=""https://agriculture.gouv.fr/paiements-pour-services-environnementaux-analyse-ndeg151"" target=""_blank"" rel=""noopener"">Paiements pour services environnementaux - Analyse n&deg;151 </a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""MOND'Alim"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Ouv201701/detail/"" target=""_blank"" rel=""noopener"">MOND'Alim 2030. Panorama prospectif de la mondialisation des syst&egrave;mes alimentaires </a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Le rapport Homme-Animal : cinq scénarios à l’horizon 2030 - Analyse n° 95"" href=""https://agriculture.gouv.fr/le-rapport-homme-animal-cinq-scenarios-lhorizon-2030-analyse-ndeg-95"" target=""_blank"" rel=""noopener"">Le rapport Homme-Animal : cinq sc&eacute;narios &agrave; l&rsquo;horizon 2030 - Analyse n&deg; 95 </a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Transitions vers la double performance : quelques approches sociologiques de la diffusion des pratiques agroécologiques - Analyse n°63"" href=""https://agriculture.gouv.fr/transitions-vers-la-double-performance-quelques-approches-sociologiques-de-la-diffusion-des"" target=""_blank"" rel=""noopener"">Transitions vers la double performance : quelques approches sociologiques de la diffusion des pratiques agro&eacute;cologiques - Analyse n&deg;63 </a></h5>"
IraFru2505,IraFru2505,true,false,88dca719-0b29-44d6-ad75-3fad7d68daf5,"<div id=""mainform:j_idt155"" class=""col-md-12"">
<div id=""mainform:j_idt156"" class=""disar-tabs"" role=""tabpanels"">
<section id=""mainform:general"" class=""disar-tabs-border3"" role=""tabpanel"">
<div id=""mainform:j_idt167"" class=""container-fluid"">
<div id=""mainform:j_idt172"" class=""row"">
<div id=""mainform:j_idt173"" class=""col-md-12"">
<div id=""mainform:j_idt174"" class=""form-vertical "">
<div id=""mainform:j_idt175"" class=""form-group"" data-o-role=""form-group"">
<p>&nbsp;</p>
</div>
</div>
</div>
</div>
</div>
</section>
</div>
</div>",
